customer_id,document_type,document_number,issue_date,expiry_date,verification_status,verified_by,verification_date,uploaded_at,document_expired,uploaded_via,rejection_reason,document_path
149,Passport,X7220444,2020-01-24,2025-01-24,Pending,,,2020-02-17,1,Mobile App,,documents/kyc/CUST_149/Passport/149_596343.pdf
211,PAN,VKJHJ7800U,2026-03-07,,Verified,36.0,2026-03-14,2026-03-09,0,Mobile App,,documents/kyc/CUST_211/PAN/211_122830.pdf
175,Driving License,DL955145920595,2023-06-25,2033-06-25,Verified,70.0,2023-07-09,2023-07-12,0,Mobile App,,documents/kyc/CUST_175/Driving_License/175_519845.pdf
25,Voter ID,VID995191685989,2015-04-28,2020-04-28,Verified,32.0,2015-05-18,2015-05-19,1,Mobile App,,documents/kyc/CUST_25/Voter_ID/25_189548.pdf
81,Driving License,DL590585413877,2021-05-02,2031-05-02,Verified,70.0,2021-06-01,2021-05-31,0,Branch,,documents/kyc/CUST_81/Driving_License/81_735420.pdf
49,Driving License,DL240631078555,2021-08-10,2041-08-10,Rejected,7.0,2021-08-23,2021-08-31,0,Branch,Document expired,documents/kyc/CUST_49/Driving_License/49_257444.pdf
780,Driving License,DL350051995760,2019-04-20,2039-04-20,Pending,,,2019-05-14,0,Mobile App,,documents/kyc/CUST_780/Driving_License/780_333714.pdf
613,Aadhaar,184805378528,2018-11-11,,Pending,,,2018-11-12,0,Mobile App,,documents/kyc/CUST_613/Aadhaar/613_275307.pdf
244,Voter ID,VID869478251761,2019-11-07,2024-11-07,Pending,,,2019-11-21,1,Mobile App,,documents/kyc/CUST_244/Voter_ID/244_591926.pdf
266,Passport,E1785030,2025-08-31,2030-08-31,Pending,,,2025-09-06,0,Branch,,documents/kyc/CUST_266/Passport/266_804791.pdf
763,Aadhaar,488006272981,2012-04-21,,Verified,90.0,2012-05-07,2012-05-11,0,Mobile App,,documents/kyc/CUST_763/Aadhaar/763_415818.pdf
155,Voter ID,VID940060836059,2016-07-04,2021-07-04,Pending,,,2016-07-08,1,Mobile App,,documents/kyc/CUST_155/Voter_ID/155_520512.pdf
191,Aadhaar,910608357046,2018-12-01,,Rejected,51.0,2018-12-24,2018-12-04,0,Mobile App,Document image unclear,documents/kyc/CUST_191/Aadhaar/191_874022.pdf
878,PAN,DGEAC9050S,2016-12-14,,Verified,31.0,2017-01-09,2017-01-08,0,Mobile App,,documents/kyc/CUST_878/PAN/878_523272.pdf
99,PAN,PRGEX3433B,2018-02-18,,Verified,1.0,2018-03-19,2018-02-25,0,Mobile App,,documents/kyc/CUST_99/PAN/99_675929.pdf
540,Aadhaar,161262348991,2020-08-02,,Verified,42.0,2020-08-17,2020-08-29,0,Branch,,documents/kyc/CUST_540/Aadhaar/540_777546.pdf
343,Passport,W7815097,2015-11-09,2020-11-09,Verified,70.0,2015-12-07,2015-11-22,1,Mobile App,,documents/kyc/CUST_343/Passport/343_706173.pdf
343,Driving License,DL550180750523,2022-03-04,2032-03-04,Verified,41.0,2022-03-07,2022-04-01,0,Mobile App,,documents/kyc/CUST_343/Driving_License/343_685290.pdf
716,Driving License,DL887734089029,2016-04-17,2026-04-17,Verified,4.0,2016-05-01,2016-05-10,1,Mobile App,,documents/kyc/CUST_716/Driving_License/716_927900.pdf
54,PAN,QIOZH4800I,2024-10-04,,Verified,92.0,2024-10-09,2024-10-04,0,Mobile App,,documents/kyc/CUST_54/PAN/54_913178.pdf
848,Driving License,DL622723993873,2011-11-07,2021-11-07,Failed,62.0,2011-11-18,2011-11-15,1,Branch,Document details mismatch,documents/kyc/CUST_848/Driving_License/848_747132.pdf
65,Voter ID,VID891918543011,2025-03-24,2030-03-24,Verified,75.0,2025-03-29,2025-04-10,0,Mobile App,,documents/kyc/CUST_65/Voter_ID/65_223911.pdf
448,Aadhaar,639444187890,2012-03-03,,Rejected,77.0,2012-03-17,2012-03-08,0,Mobile App,Incorrect document information,documents/kyc/CUST_448/Aadhaar/448_775908.pdf
948,PAN,VHUNY3830X,2017-04-25,,Pending,,,2017-05-13,0,Internet Banking,,documents/kyc/CUST_948/PAN/948_769895.pdf
965,Passport,A8479053,2023-06-08,2033-06-08,Rejected,54.0,2023-06-18,2023-06-11,0,Mobile App,Invalid document,documents/kyc/CUST_965/Passport/965_182615.pdf
12,Aadhaar,703795693176,2014-05-14,,Rejected,17.0,2014-05-19,2014-05-26,0,Mobile App,Document image unclear,documents/kyc/CUST_12/Aadhaar/12_115178.pdf
12,Voter ID,VID761861124197,2021-05-15,2031-05-15,Verified,59.0,2021-06-14,2021-05-18,0,Mobile App,,documents/kyc/CUST_12/Voter_ID/12_452929.pdf
512,Driving License,DL220872958971,2015-06-05,2035-06-05,Pending,,,2015-07-04,0,Mobile App,,documents/kyc/CUST_512/Driving_License/512_869793.pdf
334,Aadhaar,880153226443,2025-10-13,,Verified,78.0,2025-10-26,2025-11-11,0,Mobile App,,documents/kyc/CUST_334/Aadhaar/334_170748.pdf
932,Aadhaar,846209470886,2025-03-24,,Verified,100.0,2025-04-03,2025-04-18,0,Internet Banking,,documents/kyc/CUST_932/Aadhaar/932_130104.pdf
773,Voter ID,VID399958488868,2024-02-14,2029-02-14,Verified,89.0,2024-03-02,2024-03-05,0,Mobile App,,documents/kyc/CUST_773/Voter_ID/773_557628.pdf
119,Driving License,DL389261011201,2014-01-28,2024-01-28,Verified,17.0,2014-02-27,2014-02-16,1,Mobile App,,documents/kyc/CUST_119/Driving_License/119_509565.pdf
393,Passport,N4346901,2012-03-05,2017-03-05,Verified,43.0,2012-03-13,2012-04-02,1,Mobile App,,documents/kyc/CUST_393/Passport/393_310047.pdf
110,Voter ID,VID120795342566,2010-08-28,2015-08-28,Verified,45.0,2010-09-18,2010-08-30,1,Branch,,documents/kyc/CUST_110/Voter_ID/110_250256.pdf
916,Driving License,DL609129880863,2014-09-08,2024-09-08,Rejected,100.0,2014-09-22,2014-09-16,1,Mobile App,Verification failed,documents/kyc/CUST_916/Driving_License/916_284766.pdf
438,Aadhaar,352923685141,2017-10-14,,Verified,41.0,2017-11-02,2017-11-05,0,Mobile App,,documents/kyc/CUST_438/Aadhaar/438_319453.pdf
99,Passport,K7634158,2015-10-09,2025-10-09,Verified,43.0,2015-10-14,2015-10-23,1,Mobile App,,documents/kyc/CUST_99/Passport/99_643903.pdf
259,Voter ID,VID620653780581,2010-10-07,2020-10-07,Rejected,40.0,2010-10-14,2010-10-14,1,Internet Banking,Incorrect document information,documents/kyc/CUST_259/Voter_ID/259_345515.pdf
84,Aadhaar,318532301110,2010-11-06,,Rejected,66.0,2010-11-15,2010-11-29,0,Branch,Invalid document,documents/kyc/CUST_84/Aadhaar/84_484321.pdf
8,Aadhaar,556808008200,2023-06-15,,Verified,30.0,2023-06-16,2023-06-26,0,Mobile App,,documents/kyc/CUST_8/Aadhaar/8_160348.pdf
162,Driving License,DL486022303751,2010-06-10,2030-06-10,Verified,29.0,2010-07-04,2010-07-08,0,Branch,,documents/kyc/CUST_162/Driving_License/162_418831.pdf
297,PAN,MWFTF4649F,2016-06-29,,Verified,57.0,2016-07-01,2016-07-02,0,Mobile App,,documents/kyc/CUST_297/PAN/297_710949.pdf
486,PAN,KZRWZ8197H,2026-01-09,,Verified,41.0,2026-01-19,2026-01-25,0,Branch,,documents/kyc/CUST_486/PAN/486_837074.pdf
595,Driving License,DL599701307981,2015-12-07,2025-12-07,Verified,19.0,2015-12-30,2015-12-24,1,Mobile App,,documents/kyc/CUST_595/Driving_License/595_663960.pdf
528,Voter ID,VID563104101891,2015-07-05,2020-07-05,Verified,53.0,2015-07-10,2015-07-24,1,Internet Banking,,documents/kyc/CUST_528/Voter_ID/528_722263.pdf
578,Driving License,DL690809267992,2022-07-17,2032-07-17,Verified,18.0,2022-08-07,2022-07-26,0,Mobile App,,documents/kyc/CUST_578/Driving_License/578_833008.pdf
867,Driving License,DL835680204150,2026-05-07,2046-05-07,Verified,42.0,2026-05-31,2026-05-27,0,Mobile App,,documents/kyc/CUST_867/Driving_License/867_896263.pdf
181,Voter ID,VID302433590065,2017-12-02,2022-12-02,Rejected,94.0,2017-12-10,2017-12-29,1,Mobile App,Document details mismatch,documents/kyc/CUST_181/Voter_ID/181_705010.pdf
639,Voter ID,VID499303359304,2024-02-04,2034-02-04,Verified,10.0,2024-02-07,2024-02-24,0,Mobile App,,documents/kyc/CUST_639/Voter_ID/639_408719.pdf
924,Aadhaar,775444856587,2016-05-20,,Verified,58.0,2016-06-16,2016-06-18,0,Mobile App,,documents/kyc/CUST_924/Aadhaar/924_652762.pdf
253,Driving License,DL119125969227,2026-03-31,2046-03-31,Verified,74.0,2026-04-06,2026-04-28,0,Internet Banking,,documents/kyc/CUST_253/Driving_License/253_115374.pdf
998,Voter ID,VID289140356525,2016-05-13,2026-05-13,Verified,25.0,2016-05-26,2016-06-07,1,Internet Banking,,documents/kyc/CUST_998/Voter_ID/998_403833.pdf
455,PAN,ZOBDH8426W,2016-09-13,,Verified,87.0,2016-10-12,2016-10-11,0,Internet Banking,,documents/kyc/CUST_455/PAN/455_956591.pdf
408,Passport,M4645823,2013-07-05,2023-07-05,Verified,32.0,2013-07-10,2013-08-03,1,Internet Banking,,documents/kyc/CUST_408/Passport/408_401757.pdf
145,Driving License,DL806174402829,2017-04-24,2022-04-24,Verified,98.0,2017-05-02,2017-05-14,1,Internet Banking,,documents/kyc/CUST_145/Driving_License/145_644998.pdf
340,Aadhaar,678139926229,2018-02-03,,Verified,34.0,2018-02-25,2018-02-04,0,Mobile App,,documents/kyc/CUST_340/Aadhaar/340_427011.pdf
880,Voter ID,VID149850464665,2026-07-21,2031-07-21,Verified,67.0,2026-07-29,2026-08-15,0,Branch,,documents/kyc/CUST_880/Voter_ID/880_668015.pdf
295,Aadhaar,470700520796,2023-08-17,,Pending,,,2023-08-30,0,Branch,,documents/kyc/CUST_295/Aadhaar/295_846050.pdf
518,PAN,GZTES4793W,2023-08-30,,Pending,,,2023-09-13,0,Mobile App,,documents/kyc/CUST_518/PAN/518_175614.pdf
938,PAN,FGWNY6510V,2022-11-29,,Verified,96.0,2022-12-29,2022-12-16,0,Branch,,documents/kyc/CUST_938/PAN/938_736283.pdf
470,Voter ID,VID781715746021,2025-11-01,2035-11-01,Pending,,,2025-11-10,0,Mobile App,,documents/kyc/CUST_470/Voter_ID/470_659244.pdf
726,Aadhaar,348229891291,2023-09-04,,Verified,3.0,2023-09-27,2023-10-03,0,Internet Banking,,documents/kyc/CUST_726/Aadhaar/726_629030.pdf
777,Voter ID,VID555121747465,2015-08-06,2020-08-06,Pending,,,2015-08-29,1,Mobile App,,documents/kyc/CUST_777/Voter_ID/777_963729.pdf
650,Passport,L8491033,2013-03-13,2023-03-13,Verified,72.0,2013-03-28,2013-04-01,1,Mobile App,,documents/kyc/CUST_650/Passport/650_142988.pdf
872,PAN,WFMEG3147V,2014-09-23,,Verified,62.0,2014-10-23,2014-09-30,0,Mobile App,,documents/kyc/CUST_872/PAN/872_939853.pdf
242,Driving License,DL370213222907,2018-01-01,2038-01-01,Verified,96.0,2018-01-04,2018-01-03,0,Branch,,documents/kyc/CUST_242/Driving_License/242_393725.pdf
792,Voter ID,VID351979277879,2015-05-22,2020-05-22,Verified,31.0,2015-05-28,2015-06-21,1,Mobile App,,documents/kyc/CUST_792/Voter_ID/792_625892.pdf
831,Driving License,DL333837602874,2015-01-16,2035-01-16,Rejected,79.0,2015-01-24,2015-02-01,0,Branch,Document expired,documents/kyc/CUST_831/Driving_License/831_156683.pdf
649,Driving License,DL394942712472,2022-12-18,2027-12-18,Verified,54.0,2022-12-21,2022-12-20,0,Branch,,documents/kyc/CUST_649/Driving_License/649_826791.pdf
368,Aadhaar,560126562413,2014-07-18,,Verified,1.0,2014-07-24,2014-08-08,0,Mobile App,,documents/kyc/CUST_368/Aadhaar/368_272210.pdf
936,Aadhaar,649939310159,2021-12-26,,Verified,35.0,2021-12-31,2022-01-24,0,Internet Banking,,documents/kyc/CUST_936/Aadhaar/936_300086.pdf
545,PAN,BJVLL3311Z,2021-04-15,,Verified,90.0,2021-04-29,2021-04-24,0,Mobile App,,documents/kyc/CUST_545/PAN/545_555621.pdf
97,Aadhaar,724014434070,2018-11-25,,Verified,82.0,2018-12-03,2018-12-23,0,Mobile App,,documents/kyc/CUST_97/Aadhaar/97_173983.pdf
610,Passport,F9280070,2014-03-29,2019-03-29,Failed,1.0,2014-04-23,2014-04-22,1,Mobile App,Document details mismatch,documents/kyc/CUST_610/Passport/610_612102.pdf
776,Driving License,DL320061130976,2014-09-13,2034-09-13,Verified,77.0,2014-09-27,2014-09-27,0,Internet Banking,,documents/kyc/CUST_776/Driving_License/776_178366.pdf
528,Driving License,DL958763550146,2019-02-28,2029-02-28,Verified,10.0,2019-03-17,2019-03-18,0,Branch,,documents/kyc/CUST_528/Driving_License/528_825137.pdf
17,PAN,OBPVP9826F,2015-11-29,,Verified,42.0,2015-12-09,2015-12-23,0,Branch,,documents/kyc/CUST_17/PAN/17_897047.pdf
552,Driving License,DL116710651353,2016-08-28,2036-08-28,Verified,30.0,2016-09-23,2016-09-13,0,Internet Banking,,documents/kyc/CUST_552/Driving_License/552_177351.pdf
402,Passport,H7655391,2020-03-03,2030-03-03,Verified,98.0,2020-03-26,2020-03-04,0,Branch,,documents/kyc/CUST_402/Passport/402_375829.pdf
338,Driving License,DL967002194968,2017-09-28,2022-09-28,Verified,90.0,2017-10-04,2017-10-16,1,Mobile App,,documents/kyc/CUST_338/Driving_License/338_436334.pdf
761,PAN,BSKEN1791I,2025-06-10,,Verified,90.0,2025-06-28,2025-06-13,0,Internet Banking,,documents/kyc/CUST_761/PAN/761_519473.pdf
925,Voter ID,VID458245978097,2014-11-11,2024-11-11,Verified,59.0,2014-11-12,2014-12-09,1,Internet Banking,,documents/kyc/CUST_925/Voter_ID/925_616385.pdf
223,PAN,UBADZ2483B,2016-08-26,,Verified,53.0,2016-09-15,2016-08-27,0,Mobile App,,documents/kyc/CUST_223/PAN/223_265782.pdf
795,PAN,KEJJN6758X,2025-05-13,,Rejected,6.0,2025-05-22,2025-05-18,0,Branch,Invalid document,documents/kyc/CUST_795/PAN/795_418458.pdf
885,Voter ID,VID696158700729,2019-10-26,2029-10-26,Rejected,68.0,2019-10-29,2019-11-08,0,Mobile App,Document image unclear,documents/kyc/CUST_885/Voter_ID/885_257482.pdf
762,PAN,LQDGL5712N,2011-05-09,,Verified,29.0,2011-05-17,2011-06-05,0,Branch,,documents/kyc/CUST_762/PAN/762_819422.pdf
598,Passport,T8046369,2022-12-02,2027-12-02,Verified,68.0,2022-12-03,2022-12-05,0,Mobile App,,documents/kyc/CUST_598/Passport/598_337443.pdf
564,Driving License,DL992653407589,2021-05-30,2031-05-30,Verified,95.0,2021-06-18,2021-06-29,0,Mobile App,,documents/kyc/CUST_564/Driving_License/564_307758.pdf
889,Passport,T4990509,2022-10-17,2032-10-17,Verified,67.0,2022-10-21,2022-10-19,0,Mobile App,,documents/kyc/CUST_889/Passport/889_906295.pdf
781,Driving License,DL391448190776,2016-08-17,2036-08-17,Pending,,,2016-09-07,0,Mobile App,,documents/kyc/CUST_781/Driving_License/781_665786.pdf
821,PAN,TFSRU4331G,2016-05-16,,Verified,25.0,2016-05-27,2016-06-14,0,Branch,,documents/kyc/CUST_821/PAN/821_328823.pdf
100,Passport,E5309427,2020-12-20,2030-12-20,Verified,15.0,2021-01-15,2021-01-10,0,Branch,,documents/kyc/CUST_100/Passport/100_663067.pdf
74,Aadhaar,987850232370,2025-09-27,,Verified,16.0,2025-10-07,2025-10-01,0,Mobile App,,documents/kyc/CUST_74/Aadhaar/74_168379.pdf
611,Aadhaar,276627616519,2013-02-10,,Verified,30.0,2013-02-19,2013-02-25,0,Mobile App,,documents/kyc/CUST_611/Aadhaar/611_510010.pdf
12,PAN,WFXLM9885S,2018-03-11,,Verified,88.0,2018-03-20,2018-03-30,0,Branch,,documents/kyc/CUST_12/PAN/12_632731.pdf
308,PAN,JMVEM7455L,2013-05-17,,Rejected,94.0,2013-06-01,2013-06-07,0,Mobile App,Incorrect document information,documents/kyc/CUST_308/PAN/308_269197.pdf
66,Passport,Q4936386,2023-06-09,2028-06-09,Verified,49.0,2023-06-27,2023-07-04,0,Mobile App,,documents/kyc/CUST_66/Passport/66_389003.pdf
444,Driving License,DL516877346566,2017-01-12,2037-01-12,Verified,55.0,2017-01-14,2017-01-13,0,Mobile App,,documents/kyc/CUST_444/Driving_License/444_766718.pdf
726,Voter ID,VID669328111253,2016-07-18,2021-07-18,Verified,8.0,2016-08-13,2016-08-12,1,Mobile App,,documents/kyc/CUST_726/Voter_ID/726_997868.pdf
439,PAN,KRFAJ6919Z,2011-04-10,,Verified,91.0,2011-04-11,2011-04-18,0,Internet Banking,,documents/kyc/CUST_439/PAN/439_609627.pdf
136,PAN,SGHAU2954E,2019-07-27,,Verified,25.0,2019-08-05,2019-08-06,0,Mobile App,,documents/kyc/CUST_136/PAN/136_904669.pdf
531,PAN,MAITD6290F,2022-11-06,,Rejected,62.0,2022-11-23,2022-12-06,0,Mobile App,Document expired,documents/kyc/CUST_531/PAN/531_172943.pdf
611,Passport,T6165293,2010-04-18,2015-04-18,Verified,12.0,2010-04-21,2010-04-21,1,Mobile App,,documents/kyc/CUST_611/Passport/611_852291.pdf
319,Aadhaar,377365384994,2017-06-11,,Rejected,100.0,2017-06-14,2017-06-30,0,Branch,Incorrect document information,documents/kyc/CUST_319/Aadhaar/319_112050.pdf
278,Aadhaar,850215724225,2024-09-22,,Pending,,,2024-09-22,0,Mobile App,,documents/kyc/CUST_278/Aadhaar/278_842462.pdf
744,PAN,XVVTO8222X,2018-01-17,,Verified,80.0,2018-01-25,2018-01-29,0,Mobile App,,documents/kyc/CUST_744/PAN/744_890037.pdf
115,Passport,Z2073961,2019-08-29,2029-08-29,Pending,,,2019-09-27,0,Mobile App,,documents/kyc/CUST_115/Passport/115_636559.pdf
493,Driving License,DL173517217078,2012-12-31,2017-12-31,Pending,,,2013-01-08,1,Mobile App,,documents/kyc/CUST_493/Driving_License/493_274179.pdf
972,Passport,X9359235,2019-04-18,2024-04-18,Verified,81.0,2019-04-29,2019-05-15,1,Branch,,documents/kyc/CUST_972/Passport/972_500884.pdf
803,Voter ID,VID878027846609,2023-12-10,2028-12-10,Pending,,,2023-12-15,0,Mobile App,,documents/kyc/CUST_803/Voter_ID/803_198374.pdf
601,Aadhaar,603113353141,2026-06-14,,Verified,60.0,2026-07-10,2026-07-13,0,Mobile App,,documents/kyc/CUST_601/Aadhaar/601_165990.pdf
225,Voter ID,VID351240963970,2024-07-13,2034-07-13,Verified,29.0,2024-07-23,2024-07-13,0,Mobile App,,documents/kyc/CUST_225/Voter_ID/225_947080.pdf
64,Voter ID,VID828220100975,2014-08-19,2024-08-19,Verified,18.0,2014-08-21,2014-09-10,1,Mobile App,,documents/kyc/CUST_64/Voter_ID/64_655018.pdf
219,Aadhaar,987748472110,2011-01-28,,Verified,78.0,2011-02-03,2011-02-18,0,Mobile App,,documents/kyc/CUST_219/Aadhaar/219_904369.pdf
657,Driving License,DL222678390937,2014-01-25,2019-01-25,Verified,45.0,2014-02-08,2014-02-14,1,Branch,,documents/kyc/CUST_657/Driving_License/657_819776.pdf
735,Driving License,DL790155007206,2018-12-24,2038-12-24,Verified,69.0,2018-12-28,2019-01-15,0,Branch,,documents/kyc/CUST_735/Driving_License/735_230889.pdf
350,Voter ID,VID658994340013,2024-09-06,2029-09-06,Verified,60.0,2024-09-18,2024-09-22,0,Internet Banking,,documents/kyc/CUST_350/Voter_ID/350_289682.pdf
855,Aadhaar,491728092613,2011-01-14,,Rejected,4.0,2011-02-08,2011-01-18,0,Internet Banking,Invalid document,documents/kyc/CUST_855/Aadhaar/855_335378.pdf
809,PAN,YTGXR4385C,2026-03-19,,Verified,32.0,2026-04-14,2026-03-21,0,Mobile App,,documents/kyc/CUST_809/PAN/809_842687.pdf
460,Passport,I6164114,2011-06-18,2021-06-18,Verified,44.0,2011-06-25,2011-07-11,1,Mobile App,,documents/kyc/CUST_460/Passport/460_520762.pdf
695,Driving License,DL805343340106,2019-03-19,2029-03-19,Rejected,36.0,2019-04-01,2019-04-08,0,Internet Banking,Invalid document,documents/kyc/CUST_695/Driving_License/695_737268.pdf
889,Driving License,DL979815858602,2016-09-25,2021-09-25,Verified,31.0,2016-10-18,2016-09-26,1,Branch,,documents/kyc/CUST_889/Driving_License/889_363369.pdf
235,Voter ID,VID700922959318,2021-10-04,2031-10-04,Verified,49.0,2021-10-27,2021-10-11,0,Mobile App,,documents/kyc/CUST_235/Voter_ID/235_194386.pdf
364,Aadhaar,187370282472,2018-10-09,,Verified,6.0,2018-10-31,2018-10-13,0,Mobile App,,documents/kyc/CUST_364/Aadhaar/364_182705.pdf
803,Driving License,DL311295278153,2015-06-23,2020-06-23,Verified,72.0,2015-07-06,2015-07-08,1,Internet Banking,,documents/kyc/CUST_803/Driving_License/803_706546.pdf
482,Aadhaar,427852828640,2010-12-06,,Verified,93.0,2011-01-01,2010-12-08,0,Internet Banking,,documents/kyc/CUST_482/Aadhaar/482_452636.pdf
936,Driving License,DL229590502498,2017-06-04,2022-06-04,Rejected,72.0,2017-06-19,2017-07-01,1,Branch,Document image unclear,documents/kyc/CUST_936/Driving_License/936_360295.pdf
369,Passport,L8287588,2015-10-04,2025-10-04,Verified,45.0,2015-10-09,2015-10-15,1,Branch,,documents/kyc/CUST_369/Passport/369_275337.pdf
984,Aadhaar,165497900998,2026-06-14,,Verified,10.0,2026-06-15,2026-07-09,0,Mobile App,,documents/kyc/CUST_984/Aadhaar/984_725870.pdf
405,Voter ID,VID574186303058,2021-04-29,2026-04-29,Verified,85.0,2021-05-03,2021-04-30,1,Branch,,documents/kyc/CUST_405/Voter_ID/405_245070.pdf
107,Aadhaar,755824240805,2025-11-04,,Pending,,,2025-11-22,0,Branch,,documents/kyc/CUST_107/Aadhaar/107_137953.pdf
927,Passport,D3257148,2012-08-01,2017-08-01,Verified,16.0,2012-08-15,2012-08-22,1,Branch,,documents/kyc/CUST_927/Passport/927_282564.pdf
548,Voter ID,VID666899842003,2011-02-07,2021-02-07,Verified,1.0,2011-02-14,2011-02-23,1,Mobile App,,documents/kyc/CUST_548/Voter_ID/548_842507.pdf
157,PAN,CBDNH8851S,2025-10-07,,Verified,83.0,2025-10-16,2025-11-02,0,Internet Banking,,documents/kyc/CUST_157/PAN/157_455224.pdf
434,Passport,L2419680,2012-10-25,2022-10-25,Verified,20.0,2012-11-04,2012-10-31,1,Mobile App,,documents/kyc/CUST_434/Passport/434_198771.pdf
870,Passport,M7530575,2024-09-14,2034-09-14,Rejected,77.0,2024-09-23,2024-10-14,0,Mobile App,Incorrect document information,documents/kyc/CUST_870/Passport/870_564594.pdf
605,Driving License,DL463739554852,2015-09-12,2025-09-12,Verified,95.0,2015-09-27,2015-09-24,1,Mobile App,,documents/kyc/CUST_605/Driving_License/605_147796.pdf
908,Voter ID,VID539314384564,2016-10-02,2026-10-02,Verified,23.0,2016-10-07,2016-10-14,0,Mobile App,,documents/kyc/CUST_908/Voter_ID/908_885354.pdf
435,PAN,AERUN1913P,2010-01-26,,Verified,30.0,2010-02-23,2010-01-29,0,Mobile App,,documents/kyc/CUST_435/PAN/435_726529.pdf
418,Driving License,DL835935316494,2011-01-15,2016-01-15,Verified,9.0,2011-01-17,2011-02-14,1,Mobile App,,documents/kyc/CUST_418/Driving_License/418_432917.pdf
60,Driving License,DL789833171058,2021-05-21,2031-05-21,Verified,49.0,2021-06-15,2021-06-12,0,Branch,,documents/kyc/CUST_60/Driving_License/60_252828.pdf
592,Passport,N5651329,2021-12-25,2026-12-25,Verified,16.0,2022-01-06,2022-01-19,0,Mobile App,,documents/kyc/CUST_592/Passport/592_142777.pdf
988,PAN,LBDGF8751E,2014-04-22,,Verified,90.0,2014-05-13,2014-05-12,0,Internet Banking,,documents/kyc/CUST_988/PAN/988_105942.pdf
892,Voter ID,VID960369123197,2014-10-31,2024-10-31,Verified,42.0,2014-11-12,2014-11-26,1,Mobile App,,documents/kyc/CUST_892/Voter_ID/892_934442.pdf
965,Aadhaar,907746522484,2017-04-29,,Verified,52.0,2017-05-01,2017-05-24,0,Mobile App,,documents/kyc/CUST_965/Aadhaar/965_908473.pdf
346,Aadhaar,339540034985,2021-03-17,,Verified,15.0,2021-04-14,2021-03-27,0,Branch,,documents/kyc/CUST_346/Aadhaar/346_357929.pdf
322,Voter ID,VID692827309979,2023-01-19,2028-01-19,Verified,95.0,2023-02-18,2023-01-19,0,Branch,,documents/kyc/CUST_322/Voter_ID/322_574491.pdf
649,Passport,I7592532,2020-06-10,2030-06-10,Verified,3.0,2020-07-07,2020-06-28,0,Mobile App,,documents/kyc/CUST_649/Passport/649_544988.pdf
805,Passport,R7282265,2021-06-13,2031-06-13,Verified,48.0,2021-06-27,2021-07-10,0,Mobile App,,documents/kyc/CUST_805/Passport/805_725472.pdf
35,Voter ID,VID308305462250,2017-04-15,2022-04-15,Verified,52.0,2017-05-05,2017-05-14,1,Mobile App,,documents/kyc/CUST_35/Voter_ID/35_966346.pdf
141,Voter ID,VID948072663979,2018-01-24,2023-01-24,Pending,,,2018-02-06,1,Mobile App,,documents/kyc/CUST_141/Voter_ID/141_947440.pdf
